system:index,LST_C,NDBI,NDVI,NDWI,SR_B2,SR_B3,SR_B4,SR_B5,SR_B6,SR_B7,latitude,longitude,.geo
1113,38.45546546000003,-0.38477246867158477,0.8361017719672482,-0.7245589339339341,0.026022500000000004,0.07337749999999998,0.04100999999999999,0.4594225,0.20411250000000003,0.08866750000000001,8.951936385072063,-75.57018937162007,"{""type"":""Point"",""coordinates"":[-75.57017745983588,8.951848438190792]}"
1114,45.58203716000003,0.07531639892533279,0.5180281887665662,-0.5248499704167018,0.044942499999999996,0.08432250000000002,0.08591749999999998,0.2706075,0.31468999999999997,0.17342249999999998,8.984006240715129,-75.89466085224404,"{""type"":""Point"",""coordinates"":[-75.89479003597363,8.983874915913535]}"
1115,40.64641628000004,-0.04823540085281393,0.6572266403174655,-0.6244766606261326,0.03925000000000001,0.06009500000000001,0.053769999999999984,0.259965,0.23604000000000003,0.11316999999999999,8.607252810555401,-75.82567023842367,"{""type"":""Point"",""coordinates"":[-75.82574868774942,8.607375694115307]}"
1116,36.72082031000002,-0.13974856536305433,0.6736869361458849,-0.6952964119982653,0.03656875,0.07333625000000002,0.07955124999999999,0.40802499999999997,0.30796625,0.1743575,9.225473389086456,-76.04099641202711,"{""type"":""Point"",""coordinates"":[-76.04092670402002,9.22541658421308]}"
1117,39.25528214000002,-0.08156150568018652,0.5841096927509412,-0.5632081814936871,0.02164999999999999,0.06577374999999999,0.061799999999999994,0.23539374999999998,0.19989125,0.10717499999999999,9.199062919733343,-76.04962023875467,"{""type"":""Point"",""coordinates"":[-76.04955759647113,9.198987216183617]}"
1118,42.61519580000004,-0.09373081550966283,0.6270616814918993,-0.6375903082890602,0.04549249999999999,0.07392749999999998,0.07656750000000001,0.33405,0.276795,0.1624775,8.97672988691376,-75.76799839718319,"{""type"":""Point"",""coordinates"":[-75.76788204635248,8.976620681003475]}"
1119,30.655543820000048,-0.29883041614885186,0.7914455064879584,-0.6996944963749943,0.028304999999999997,0.0740925,0.04882,0.419355,0.22638750000000002,0.10291250000000002,9.063776637944942,-75.6335205991505,"{""type"":""Point"",""coordinates"":[-75.63358192025771,9.06381046496612]}"
1120,43.736306360000015,0.13046958733773018,0.5108569662313577,-0.5590960560100794,0.04810500000000001,0.06911499999999998,0.079125,0.2444,0.3177425,0.17881249999999999,8.879172847058381,-75.90732709775013,"{""type"":""Point"",""coordinates"":[-75.9074316224736,8.879224798216399]}"
1121,46.371599780000054,0.14188548765961456,0.49615938632296747,-0.560162836581859,0.05544750000000001,0.07704875,0.09203624999999999,0.2733025,0.36368125,0.210465,8.524248478302757,-76.01701139394112,"{""type"":""Point"",""coordinates"":[-76.01710630250945,8.524185453549551]}"
1122,29.944595660000005,-0.41802138637553277,0.8609343336457265,-0.759060508520171,0.022062499999999985,0.06493500000000002,0.0354275,0.47408,0.19457000000000002,0.08313999999999999,8.845216529318662,-75.48934099604932,"{""type"":""Point"",""coordinates"":[-75.4894178758969,8.845199874947616]}"
1123,41.98115309000002,-0.01356529719450506,0.5984288403129796,-0.6094541480126952,0.04459874999999999,0.06967875000000001,0.07213999999999998,0.28714875,0.2794625,0.14630749999999998,8.552006420582051,-76.010004534725,"{""type"":""Point"",""coordinates"":[-76.01001189982397,8.551995723218134]}"
1124,38.35805189000001,-0.22064981571999903,0.74130158363195,-0.6803727892625179,0.036926249999999994,0.05551624999999999,0.043361250000000004,0.29186500000000004,0.1863475,0.0874575,8.720710030939697,-76.13882294646773,"{""type"":""Point"",""coordinates"":[-76.13893293778062,8.720716470433967]}"
1125,37.33777292000002,-0.0947493294821539,0.6067778646950466,-0.650060249549748,0.0324575,0.06752000000000002,0.07791500000000001,0.318375,0.263265,0.12417,9.306052270071978,-75.81057854165046,"{""type"":""Point"",""coordinates"":[-75.81048347709488,9.306054391177588]}"
1126,47.19876062000003,0.1287346254615192,0.42923672395107604,-0.5265744580927245,0.0660075,0.08946500000000002,0.115205,0.28848250000000003,0.37373249999999997,0.22649750000000002,9.234097215814003,-75.74347438992673,"{""type"":""Point"",""coordinates"":[-75.74338415021045,9.234129999486191]}"
1127,31.54422901999999,-0.4257722725429228,0.8742454113792243,-0.7877495669493636,0.018927499999999986,0.05008499999999999,0.028304999999999997,0.42185750000000005,0.1699025,0.06812499999999999,9.208495230216597,-75.4629305266962,"{""type"":""Point"",""coordinates"":[-75.46283669844188,9.208412947203522]}"
1128,32.60723324000003,-0.4136828669767368,0.8408072325733368,-0.729136659352132,0.024812499999999987,0.07005,0.0386725,0.447185,0.1854675,0.07937250000000001,9.117136565821642,-75.60522366770074,"{""type"":""Point"",""coordinates"":[-75.6052606756014,9.117062830714486]}"
1129,39.19204877000004,-0.01689547053090977,0.5614417462305429,-0.5655031269619955,0.05759249999999999,0.099915,0.10111125000000001,0.35999625,0.34803375,0.20018,9.186396674227257,-75.86825038289093,"{""type"":""Point"",""coordinates"":[-75.86815200047197,9.18651688458044]}"
1130,39.183503719999976,-0.3643477411068298,0.8446604690670567,-0.7591874206817099,0.02844250000000001,0.06688749999999999,0.041147500000000004,0.48862750000000005,0.22765249999999998,0.102885,8.967028081845271,-75.48206464224795,"{""type"":""Point"",""coordinates"":[-75.48217589749115,8.967109780484241]}"
1131,41.77436288000004,0.024732338089860237,0.4059377033523603,-0.443536668394151,0.06743750000000001,0.13690249999999998,0.15006125,0.3551425,0.373155,0.243795,8.720979525524934,-76.01485543725924,"{""type"":""Point"",""coordinates"":[-76.0148394351778,8.720877928493632]}"
1132,35.01693734000003,-0.21714678027631223,0.755546361546131,-0.695217636194543,0.029569999999999985,0.05817,0.045052499999999995,0.323545,0.2081,0.09265499999999999,8.703462377484602,-75.96311247689395,"{""type"":""Point"",""coordinates"":[-75.96301736944106,8.70359591366566]}"
1133,42.509237180000014,0.007356261941983653,0.40195525244099906,-0.42767205251356866,0.0663375,0.11454500000000001,0.12188749999999998,0.2857325,0.2899675,0.22294999999999998,9.232480248302588,-75.82162781964513,"{""type"":""Point"",""coordinates"":[-75.82168508903689,9.232496503644489]}"
1134,37.339481930000005,-0.09280013489208637,0.6118431687896109,-0.609714702035004,0.03959375,0.05892625000000001,0.058527499999999996,0.24303875000000003,0.20176125,0.11264750000000001,8.71855407425781,-76.12723467930259,"{""type"":""Point"",""coordinates"":[-76.12728687263261,8.718636373011513]}"
1135,39.80216533999999,0.0714964226052044,0.4175066616183624,-0.4651731190973736,0.06460500000000002,0.09053749999999999,0.10192250000000003,0.24803000000000003,0.2862275,0.1894825,9.164298118237918,-75.74185742241532,"{""type"":""Point"",""coordinates"":[-75.74173157646848,9.164391101619906]}"
1136,17.02448006000003,-0.35823202344572314,0.8214934144933622,-0.7212462004571848,0.02536250000000001,0.07027,0.04252249999999999,0.4339025,0.20501999999999998,0.09639500000000001,8.716128622990688,-75.7041281804823,"{""type"":""Point"",""coordinates"":[-75.70405308625551,8.716220585727411]}"
1137,36.12779383999998,-0.4053075334751596,0.8509567591233358,-0.7575502658182655,0.018570000000000003,0.06196499999999999,0.03617000000000001,0.44919250000000005,0.19008750000000002,0.08149,9.050840897853622,-75.4982343173621,"{""type"":""Point"",""coordinates"":[-75.49816143264121,9.050910014995488]}"
1138,37.891492159999984,-0.17566761646014176,0.6659545998732365,-0.5962931305951685,0.047664999999999985,0.08973999999999999,0.07114999999999999,0.35484,0.24880000000000002,0.12793749999999998,9.177233858329238,-75.84049244061164,"{""type"":""Point"",""coordinates"":[-75.8404099416519,9.177121456810447]}"
1139,34.81869218000003,-0.26894304591979284,0.8000346096091907,-0.7274797096402645,0.027067499999999994,0.06358750000000002,0.0447775,0.403075,0.23221750000000002,0.10304999999999997,9.083180248081925,-75.47748323429894,"{""type"":""Point"",""coordinates"":[-75.47747245329752,9.083306607321466]}"
1140,44.448963530000015,0.023572514862436087,0.5428281381011889,-0.5782434093343937,0.05243624999999999,0.08021125000000001,0.08894250000000001,0.30015625,0.31464875000000003,0.1716625,8.596742521731203,-76.00057222424174,"{""type"":""Point"",""coordinates"":[-76.00060439353352,8.59677700612278]}"
1141,37.29333866000002,-0.36194587352424246,0.8345719818714578,-0.7496857292049431,0.023409999999999986,0.06471500000000002,0.04078999999999999,0.452355,0.2119225,0.09260000000000002,8.888874652126871,-75.71706392057362,"{""type"":""Point"",""coordinates"":[-75.71719825145239,8.888840997941163]}"
1142,34.53841454000002,-0.043797737112713196,0.6181176387808471,-0.6118797384806489,0.030064999999999995,0.06229499999999999,0.061057500000000015,0.25871375,0.2370025,0.11167125,9.248380428831505,-75.94290038300126,"{""type"":""Point"",""coordinates"":[-75.94293381278233,9.248490461787965]}"
1143,34.85116337000002,-0.2766382748264487,0.706356936035799,-0.6579898077279672,0.028249999999999997,0.06686,0.05577749999999998,0.3241225,0.1836525,0.09579000000000001,9.306052270071978,-75.8679808883057,"{""type"":""Point"",""coordinates"":[-75.86795235232947,9.30605161150327]}"
1144,38.04872108000001,-0.2966849343397787,0.7311304866399041,-0.6818901186152434,0.034052499999999986,0.07412000000000002,0.060865,0.39188249999999997,0.212555,0.1081375,8.878903352473145,-75.77796969683692,"{""type"":""Point"",""coordinates"":[-75.77805184647434,8.879008809361968]}"
1145,46.50832058000003,-0.025300680818320292,0.4463177517166522,-0.47142951453280757,0.041779999999999984,0.11009000000000002,0.1173225,0.30646750000000006,0.2913425,0.2305125,8.881328803740267,-75.62004586988871,"{""type"":""Point"",""coordinates"":[-75.61996626386458,8.881419225646754]}"
1146,33.86164658000001,-0.33263265367406375,0.7972102818066636,-0.7161719453513875,0.02506,0.06422,0.04381499999999999,0.38830749999999997,0.19446000000000002,0.08993250000000003,9.14920642146471,-75.49500038233927,"{""type"":""Point"",""coordinates"":[-75.49510676626194,9.149259927888274]}"
1147,24.547542080000028,-0.3896545851047131,0.8334405484715233,-0.7426449956655204,0.01947750000000001,0.07681500000000002,0.0472525,0.5201425,0.22845,0.10360000000000003,8.680555337739555,-75.66909388440163,"{""type"":""Point"",""coordinates"":[-75.66898498431789,8.680510433412676]}"
1148,33.824048360000006,-0.32060105782636594,0.8240450921895633,-0.747541540497959,0.02244750000000001,0.05387999999999998,0.035977499999999996,0.37296250000000003,0.19187500000000002,0.08586250000000001,9.17130497745405,-75.57234532830196,"{""type"":""Point"",""coordinates"":[-75.57229379766235,9.171216647324394]}"
1149,42.80660492000004,0.03600619545328644,0.39879078825207764,-0.4648328195399573,0.06875749999999997,0.11284,0.13274999999999998,0.30885999999999997,0.3319325,0.2362325,9.244338010052967,-75.72838269315352,"{""type"":""Point"",""coordinates"":[-75.7283350415757,9.244421087004138]}"
1150,38.998930640000026,-0.15036596549715361,0.6861777001864166,-0.6540293989592187,0.029679999999999998,0.0521475,0.0464,0.24930875000000002,0.18413375,0.08664625000000001,8.603210391776864,-76.09705128575618,"{""type"":""Point"",""coordinates"":[-76.0970046879993,8.60333184416881]}"
1151,31.38529109000001,-0.5207338134184887,0.8292986939684235,-0.7386662096765181,0.021704999999999988,0.04384249999999999,0.027218749999999986,0.29168625000000004,0.09192625000000001,0.03562,9.399836385734055,-75.80680561745716,"{""type"":""Point"",""coordinates"":[-75.80671777784634,9.399895105693522]}"
1152,45.34619378000002,-0.07988297066429824,0.5987856051669793,-0.6249394006891945,0.032897499999999996,0.07156249999999997,0.07780500000000001,0.31004250000000005,0.26417250000000003,0.12934,8.687831691540923,-75.82432276549748,"{""type"":""Point"",""coordinates"":[-75.82440862302025,8.68789260465075]}"
1153,38.40419516000003,-0.24197589672748054,0.7297914123454169,-0.6756190512914442,0.03419,0.0630925,0.05091000000000001,0.32591,0.198915,0.10216999999999998,8.920136024014232,-75.77527475098456,"{""type"":""Point"",""coordinates"":[-75.77519466660023,8.9201266464281]}"
1154,41.45477801000004,0.05353585324437432,0.5602274647525145,-0.5928608128532372,0.046922500000000006,0.06785,0.07482125,0.26545125,0.29548125000000003,0.15916375,8.52802140249606,-76.10594460706896,"{""type"":""Point"",""coordinates"":[-76.10591528168506,8.528010867682486]}"
1155,33.335271499999976,-0.3696870574625526,0.8513366331295222,-0.7611908144789417,0.022667500000000007,0.05819750000000001,0.034464999999999996,0.42919999999999997,0.19751249999999998,0.08335999999999999,9.004487829193055,-75.51170904662389,"{""type"":""Point"",""coordinates"":[-75.51167314709701,9.004383774247128]}"
1156,27.244359860000003,-0.31387384714289257,0.7849851564763533,-0.7149611699445284,0.014843750000000003,0.04415875000000001,0.03200375,0.26568500000000006,0.138745,0.06542999999999999,8.588118695003656,-75.81489045501424,"{""type"":""Point"",""coordinates"":[-75.8149563997943,8.58813022049278]}"
1157,36.886594280000054,-0.3782479623199655,0.8675261358709944,-0.776160059481564,0.019229999999999997,0.04139499999999999,0.023299999999999987,0.32846749999999997,0.14817750000000002,0.060919999999999974,8.731489814349132,-75.90112872228971,"{""type"":""Point"",""coordinates"":[-75.90116766771798,8.731404290430188]}"
1158,38.45546546000003,-0.14421535903213756,0.4910806821393801,-0.4598130553761954,0.053192499999999976,0.08784249999999999,0.0810225,0.23738750000000003,0.17754750000000002,0.10260999999999998,9.180467793352069,-75.74751680870527,"{""type"":""Point"",""coordinates"":[-75.7475120341663,9.180505011478402]}"
1159,37.522346,-0.09083762577862957,0.6667257700117254,-0.6523790352304754,0.020879999999999996,0.03831499999999999,0.036417500000000005,0.18212625,0.15179375,0.07515125000000002,8.7387661681505,-76.01108251306593,"{""type"":""Point"",""coordinates"":[-76.01101559174977,8.738869765143383]}"
1160,35.04769952000004,-0.38192168640744645,0.8425474123817038,-0.7648087117024941,0.022749999999999992,0.05718000000000001,0.036665,0.42906249999999996,0.19190249999999998,0.08157249999999999,8.861925193603286,-75.72407077978976,"{""type"":""Point"",""coordinates"":[-75.72419563639725,8.861897139897795]}"
1161,39.77823920000003,-0.15704606354972997,0.6452683667036725,-0.649519825045165,0.03886500000000001,0.0783275,0.07948250000000001,0.36864500000000006,0.2685725,0.14449250000000002,9.017962558454848,-75.84749929982777,"{""type"":""Point"",""coordinates"":[-75.84745484760109,9.018018219540606]}"
1162,32.299611440000035,-0.2966883645646514,0.7718389274572847,-0.7088364254019249,0.02176,0.05528250000000001,0.041779999999999984,0.3244525,0.17598000000000003,0.07164500000000001,8.953553352583478,-75.79467836112154,"{""type"":""Point"",""coordinates"":[-75.79481160291427,8.953598836862396]}"
1163,44.02854707,-0.009766381801151492,0.578207481938914,-0.5925760178622128,0.0355925,0.05291749999999999,0.05528250000000001,0.20684875,0.2028475,0.10633625,8.629620861129977,-76.10163269370518,"{""type"":""Point"",""coordinates"":[-76.1015257906543,8.629549616812191]}"
1164,47.075711900000016,0.0896069105024329,0.5153845894577896,-0.5476315870999722,0.058403750000000004,0.08213625,0.08986375000000002,0.2810025,0.33631875,0.19364875,8.631776817811865,-76.07306626767019,"{""type"":""Point"",""coordinates"":[-76.07319360764592,8.631882359762916]}"
1165,42.15889013,0.06184364522830204,0.5456681044327132,-0.5899489189751576,0.04380125,0.07636124999999999,0.08703125,0.29608625,0.3351225,0.177355,9.029550825619989,-75.94909875846169,"{""type"":""Point"",""coordinates"":[-75.9490878835192,9.02956910622622]}"
1166,34.06330976000004,-0.41083261546617195,0.8550098017861033,-0.7605221813370819,0.021017499999999995,0.05792249999999999,0.03328249999999999,0.4258175,0.1778225,0.07370749999999998,9.173730428721171,-75.60764911896786,"{""type"":""Point"",""coordinates"":[-75.60768600675378,9.173728281957628]}"
1167,36.94470062000005,-0.35262970779343566,0.8419092842759069,-0.7507587773404609,0.024097499999999994,0.06364249999999999,0.03836999999999999,0.4470475,0.21395750000000002,0.09127999999999997,8.803714363192341,-75.58123864961475,"{""type"":""Point"",""coordinates"":[-75.58113218467246,8.803744985781847]}"
1168,36.95153665999999,-0.4272183344256749,0.8922919084380309,-0.8078929608244331,0.021127499999999994,0.0448325,0.02401500000000001,0.42191249999999997,0.169325,0.06284499999999998,8.826351908352153,-75.57018937162007,"{""type"":""Point"",""coordinates"":[-75.57031501439637,8.826270488982438]}"
1169,44.17210391000003,0.046478558009463544,0.5755649110748347,-0.5964918921374173,0.04719749999999999,0.06662625,0.0710125,0.26360875,0.28930750000000005,0.1531825,8.672739994767715,-76.04854226041373,"{""type"":""Point"",""coordinates"":[-76.04862542957976,8.67269294540525]}"
1170,45.084715250000016,0.041083779910269305,0.5359552349137728,-0.5936401706137825,0.0474725,0.07847874999999999,0.09298500000000001,0.30777374999999996,0.33414625000000003,0.18423,8.763020680821727,-76.08276807273867,"{""type"":""Point"",""coordinates"":[-76.0828717894293,8.763139539596418]}"
1171,7.125894140000014,-0.3423740047267304,0.7625383593642652,-0.6855764650485384,0.031384999999999996,0.07178249999999997,0.051844999999999974,0.38481499999999996,0.18852000000000002,0.0962575,8.576260933253279,-75.70439767506753,"{""type"":""Point"",""coordinates"":[-75.70428907928323,8.576349701385164]}"
1172,35.628762919999986,-0.0199944545426538,0.5533998803561164,-0.6184487910395775,0.055035,0.07805250000000002,0.09518500000000002,0.33108,0.3181,0.19198500000000002,9.105278804071265,-75.86339948035669,"{""type"":""Point"",""coordinates"":[-75.86327688717634,9.105308285611855]}"
1173,35.331395180000015,-0.41405704765978524,0.8701635114011363,-0.7725361453149838,0.022199999999999998,0.06045250000000002,0.032704999999999984,0.4710825,0.1952025,0.07951000000000003,8.91178169187192,-75.52410579754475,"{""type"":""Point"",""coordinates"":[-75.52415209635423,8.911865093057667]}"
1174,36.38756336000006,-0.31064917464715036,0.8273728017986236,-0.7493603210129538,0.022529999999999994,0.05473250000000002,0.036087499999999995,0.38201,0.2009225,0.09053749999999999,9.183432233789663,-75.57315381205767,"{""type"":""Point"",""coordinates"":[-75.57314792874708,9.183551612899382]}"
1175,29.42163860000005,-0.26812176865199144,0.7714784930191169,-0.7011130101296429,0.03215499999999999,0.07169999999999999,0.05264249999999998,0.40808000000000005,0.2355175,0.11534250000000001,9.229515807864994,-75.41819442554706,"{""type"":""Point"",""coordinates"":[-75.41808580843335,9.229444587255536]}"
1176,35.89536848,-0.28769314618591596,0.6488181554524362,-0.5881762389894281,0.026379999999999987,0.058967500000000006,0.048435000000000006,0.22740500000000002,0.12579249999999997,0.06608999999999998,8.96837555477145,-75.84264839729353,"{""type"":""Point"",""coordinates"":[-75.8427805363403,8.968340528819539]}"
1177,10.055137280000054,-0.3854530090989473,0.8041780344066749,-0.7001186569318097,0.02890999999999999,0.07013249999999999,0.043155,0.3976025,0.176365,0.08470749999999999,8.585962738321768,-75.7944088665363,"{""type"":""Point"",""coordinates"":[-75.79432549816735,8.586009765266716]}"
1178,34.666590290000045,-0.3071962778704753,0.8124912596447919,-0.7462121323066381,0.02361624999999999,0.05415499999999998,0.03854875000000001,0.37261875,0.197485,0.08804875000000001,8.664655157210639,-75.80572763911621,"{""type"":""Point"",""coordinates"":[-75.80566586339405,8.66463054483451]}"
1179,45.274415360000006,-0.024519642444534025,0.6266396199067031,-0.6369368195506139,0.03935999999999999,0.06269374999999999,0.06488,0.28266625,0.26913625,0.13985874999999998,8.870818514916069,-76.01593341560019,"{""type"":""Point"",""coordinates"":[-76.01581075703145,8.870880732489155]}"
1180,33.909498860000014,-0.08565563403983123,0.6517839536407414,-0.640990640857932,0.030023750000000002,0.07101249999999998,0.0684275,0.32459000000000005,0.27337125,0.15094125,9.177503352914474,-75.98467204371282,"{""type"":""Point"",""coordinates"":[-75.9847020418419,9.17760702202181]}"
1181,37.310428760000036,-0.11161937005477782,0.6850322190027245,-0.6052322587290142,0.02990000000000001,0.07186500000000001,0.05462250000000002,0.2922225,0.2335375,0.11273,8.861386204432815,-75.76611193508654,"{""type"":""Point"",""coordinates"":[-75.76613054757165,8.861485089738075]}"
1182,40.81389926000003,-0.13816379806546264,0.6645550784405424,-0.6437988076244855,0.043306250000000004,0.07953750000000001,0.07396875,0.36705,0.27793625,0.1386625,8.551197936826345,-76.03803197158952,"{""type"":""Point"",""coordinates"":[-76.03809380185837,8.551326020749597]}"
1183,39.80216533999999,-0.2305508392017146,0.6317265815309663,-0.6123071686461384,0.030780000000000002,0.07973000000000002,0.07483499999999998,0.331575,0.20733000000000001,0.10052,8.952475374242534,-75.8574705994815,"{""type"":""Point"",""coordinates"":[-75.85756405562495,8.952522656466465]}"
1184,33.44806616000005,-0.13473452237802838,0.6281776255797629,-0.5909793137047508,0.04983750000000001,0.07975749999999998,0.07084750000000001,0.310235,0.2365625,0.14826,9.197984941392399,-75.72272330686357,"{""type"":""Point"",""coordinates"":[-75.7227683867044,9.197907362124965]}"
1185,37.517218970000016,0.05676508140314933,0.3421467516258294,-0.40092308087885525,0.1229325,0.17474250000000002,0.20029,0.40863000000000005,0.45781375,0.30474875,8.695647034512763,-76.02913865027674,"{""type"":""Point"",""coordinates"":[-76.02914400427473,8.695680213767615]}"
1186,37.469366690000015,-0.2540052411129743,0.7693668102889061,-0.7040269096337408,0.02890999999999999,0.056258750000000024,0.042219999999999994,0.3239025,0.19268625,0.08496875000000001,8.494604073926814,-76.19245236892966,"{""type"":""Point"",""coordinates"":[-76.19233984752265,8.494575915492794]}"
1187,33.01226861000001,-0.11514731780142323,0.2468344418750048,-0.2608968557943393,0.26831125000000006,0.30320875,0.3124625,0.51726875,0.41044499999999995,0.31287499999999996,9.137079165129096,-75.67502276527682,"{""type"":""Point"",""coordinates"":[-75.675011238203,9.13700492699669]}"
1188,36.77038160000001,-0.3805297193278188,0.847970207072825,-0.7559793178691714,0.020659999999999984,0.06430249999999998,0.038067500000000004,0.4627225,0.2076325,0.08850249999999998,8.757361294531774,-75.61142204316116,"{""type"":""Point"",""coordinates"":[-75.61131294266688,8.757371167298732]}"
1189,37.92909038000005,-0.3793402653280746,0.8510313767568529,-0.7505927109072458,0.023107500000000003,0.06851000000000002,0.038699999999999984,0.4808725,0.2163775,0.09061999999999998,8.93522772078744,-75.67798720571442,"{""type"":""Point"",""coordinates"":[-75.67802764117042,8.935320796437905]}"
1190,43.85935508000003,0.006368100356930254,0.5786064269384865,-0.608817767707522,0.04704625,0.07251125,0.07960624999999999,0.29821749999999997,0.30204000000000003,0.159645,8.667619597648233,-76.03156410154386,"{""type"":""Point"",""coordinates"":[-76.03153711322823,8.667554145399206]}"
1191,44.83861781000002,-0.026426126510563717,0.551632038517811,-0.6058922128469558,0.048778749999999996,0.08670125000000001,0.1020875,0.35328625,0.33509500000000003,0.18022875,8.791317612271492,-75.98036013034906,"{""type"":""Point"",""coordinates"":[-75.98029028214212,8.791430371750318]}"
1192,36.87975824,-0.014253703764343857,0.5278846560399139,-0.5646959063272412,0.0401575,0.07539875000000001,0.08374499999999999,0.27102000000000004,0.2634025,0.14797125000000003,9.221700464893155,-75.91648991364815,"{""type"":""Point"",""coordinates"":[-75.91650303427156,9.221758441128628]}"
1193,35.48862410000004,-0.31832283082889,0.858912143042664,-0.7387718569190935,0.017579999999999985,0.05107499999999998,0.025802500000000006,0.3399625,0.17578749999999999,0.06801499999999999,8.772452991304982,-75.82917366803173,"{""type"":""Point"",""coordinates"":[-75.82914677596911,8.772572021596371]}"
1194,35.719340450000004,-0.2432053438188408,0.7587427116145029,-0.6806248018674891,0.022035,0.06233624999999998,0.044997499999999996,0.3280275,0.199685,0.10179875,9.189900103835324,-76.05635760338556,"{""type"":""Point"",""coordinates"":[-76.05624845994207,9.189860290904326]}"
1195,38.81948459,-0.012103026936366295,0.5456853207553349,-0.5596782083316808,0.03812249999999999,0.08326375,0.0866875,0.29493125,0.2878775,0.16399,8.771644507549274,-76.07306626767019,"{""type"":""Point"",""coordinates"":[-76.07298020076864,8.771573271343547]}"
1196,25.945512259999987,-0.31969331023465386,0.8027338576873913,-0.7209823882500385,0.02437249999999999,0.06345,0.042825,0.39136,0.20174750000000002,0.09460750000000001,8.661690716773045,-75.6372935233438,"{""type"":""Point"",""coordinates"":[-75.63739635804352,8.66172243103847]}"
1197,43.696999129999995,0.01785204114024501,0.5028035226938105,-0.5791061915850586,0.04462624999999999,0.08246624999999999,0.1023625,0.30939625000000004,0.32064375,0.17541625000000002,8.8312028108864,-75.9919483975142,"{""type"":""Point"",""coordinates"":[-75.99190885414257,8.831192457698677]}"
1198,41.07366878000005,-0.34586357162958475,0.8641845521444856,-0.7904385905202732,0.024070000000000008,0.04618,0.028744999999999993,0.39455,0.19176500000000002,0.07607249999999999,8.914207143139043,-75.64969027426466,"{""type"":""Point"",""coordinates"":[-75.6497018587263,8.914106210613253]}"
1199,29.876235260000044,-0.2918084495452947,0.729571549067874,-0.6627207837339893,0.03729750000000001,0.07643,0.05891249999999998,0.376785,0.20656000000000002,0.11242750000000001,9.191786565931974,-75.44002348695116,"{""type"":""Point"",""coordinates"":[-75.43989330469252,9.19180258277808]}"
1200,41.29071305000002,-0.11091032561779907,0.6526317591863292,-0.6550476492602898,0.025472499999999995,0.050291249999999996,0.050717499999999985,0.2412925,0.1931125,0.09396125,8.860038731506636,-76.02752168276533,"{""type"":""Point"",""coordinates"":[-76.02751795470898,8.8599194201846]}"
1201,38.178605840000046,-0.221574408818823,0.7588492861371405,-0.7131206300063375,0.032897499999999996,0.0690325,0.056520000000000015,0.41223250000000006,0.2626875,0.1173225,8.819345049136022,-75.87283179083994,"{""type"":""Point"",""coordinates"":[-75.87276211236322,8.819438606117421]}"
1202,37.94276246000004,-0.2711484055743774,0.7996575659988997,-0.7010037040066369,0.03460250000000001,0.06397249999999999,0.040514999999999995,0.3639425,0.20867750000000002,0.08762249999999999,9.070783497161075,-75.79036644775778,"{""type"":""Point"",""coordinates"":[-75.79038002785099,9.070868066679738]}"
1203,39.77140315999998,-0.3097568796091966,0.8220603592588122,-0.7388495477719128,0.02547250000000001,0.06518249999999998,0.042385000000000006,0.43401249999999997,0.228725,0.09999750000000002,8.739574651906208,-75.66559045479357,"{""type"":""Point"",""coordinates"":[-75.66566193531179,8.739440002432831]}"
1204,41.0087264,-0.18029770864693093,0.7221955053437745,-0.6264005910782433,0.028524999999999995,0.06889499999999998,0.048380000000000006,0.2999225,0.2082925,0.09326000000000001,8.934688731616967,-75.85558413738485,"{""type"":""Point"",""coordinates"":[-75.85553885080523,8.934556030195493]}"
1205,40.936947980000014,-0.10930282522290265,0.6662699933439561,-0.6700989244993127,0.0277825,0.061195,0.062047500000000005,0.30979500000000004,0.248745,0.12421125,8.836862197176352,-75.9822465924457,"{""type"":""Point"",""coordinates"":[-75.9822240474061,8.836830383098473]}"
1206,36.13804790000006,-0.1978989746493049,0.7279055297747128,-0.6692358263156246,0.026792499999999997,0.06603500000000001,0.05247750000000001,0.3332525,0.22314250000000002,0.10898999999999998,9.24864992341674,-75.60091175433696,"{""type"":""Point"",""coordinates"":[-75.60100618318273,9.248562837281044]}"
1207,34.78793000000002,-0.18513696842363048,0.6318652550870996,-0.7018027689346266,0.04065250000000001,0.08055499999999999,0.10371000000000002,0.459725,0.31609250000000005,0.180325,9.2941945083216,-75.82567023842367,"{""type"":""Point"",""coordinates"":[-75.82580492239785,9.294247339398344]}"
1208,33.63605726000003,-0.3942032561415797,0.8877076519368277,-0.784377642181181,0.016424999999999995,0.052917500000000006,0.02604999999999999,0.4379175,0.19028,0.07769500000000001,8.742539092343803,-75.62193233198536,"{""type"":""Point"",""coordinates"":[-75.62201264732035,8.742601785498502]}"
1209,41.391544640000006,-0.27319622847772623,0.7719298245614036,-0.7077723214626659,0.018707499999999988,0.04783000000000001,0.035977499999999996,0.27951750000000003,0.1595625,0.06619999999999998,8.695647034512763,-75.81704641169613,"{""type"":""Point"",""coordinates"":[-75.81698509422932,8.695644271299969]}"
1210,40.40715488000001,-0.21848771061407288,0.6800423541056436,-0.6505780918727915,0.037215,0.07725500000000002,0.0695,0.36493250000000005,0.23406,0.1361325,9.2265513674274,-75.82863467886126,"{""type"":""Point"",""coordinates"":[-75.82855971624244,9.226683885798849]}"
